"lengthFeet","speedLimit","numLanes","dividedTraffic","trafficLights","stopSigns","pedCrossings","dayOfWeek","holiday","timeOfDayMinutes","cloudWeather","cloudTraffic","cloudEvent","localWeather","localTraffic","localEvent","actualTravelTimeSeconds"
3000,15,1,1,0,1,0,6,0,811,2,2,0,2,2,0,387
1800,35,3,1,0,2,1,0,0,853,0,3,0,0,3,0,75
2100,35,1,0,2,0,1,0,0,745,1,2,0,1,2,0,102
600,45,1,0,2,0,0,6,0,860,1,0,0,1,0,0,15
3000,25,2,0,0,0,1,2,0,1022,1,1,0,1,1,0,142
900,55,1,0,2,0,1,2,0,1046,1,3,0,1,2,0,30
1200,25,1,0,1,3,2,3,0,1300,1,1,0,1,1,0,91
2100,25,3,0,0,0,0,1,0,913,0,2,0,0,2,0,80
3000,15,3,1,2,3,3,4,0,787,0,1,0,0,1,0,285
600,35,1,0,1,1,0,6,0,331,0,0,0,0,0,0,14
2100,15,1,0,0,1,0,2,0,526,0,4,0,0,4,0,271
2400,45,4,0,0,0,1,2,0,1009,1,2,0,1,2,0,63
1500,15,3,1,4,1,0,1,0,1090,0,2,0,0,3,0,139
2400,55,2,1,1,0,0,4,0,680,1,2,0,1,3,0,63
2100,55,3,0,0,0,1,2,0,636,0,3,0,0,3,0,48
1200,25,1,0,0,2,1,6,0,395,0,3,0,0,3,0,88
3000,35,2,1,1,0,0,1,0,595,1,0,0,1,0,0,92
1500,25,1,0,0,1,0,5,0,883,1,2,0,1,1,0,94
1200,25,3,0,0,1,0,0,0,812,0,2,0,0,2,0,53
2700,35,1,0,3,0,1,1,0,833,1,3,0,1,3,0,159
1800,15,1,0,6,0,0,5,0,443,1,3,0,1,3,0,268
2700,15,1,1,3,2,2,2,0,1120,1,0,0,1,0,0,292
3000,45,1,1,0,0,0,0,0,898,2,2,0,2,2,0,117
1500,25,1,1,0,4,1,5,0,595,1,1,0,1,1,0,110
1800,15,1,1,3,1,0,5,0,1091,0,2,0,0,2,0,174
2700,45,1,0,2,0,5,6,0,1025,1,1,0,1,1,0,94
2100,25,1,0,0,0,0,0,0,462,0,2,0,0,2,0,103
900,45,1,0,1,1,2,3,0,889,0,0,0,0,0,0,18
1800,25,1,1,2,3,1,6,0,655,2,1,0,2,1,0,156
2400,35,2,0,0,0,1,3,0,462,0,4,0,0,4,0,113
1800,25,2,1,0,1,1,6,0,603,4,2,0,4,2,0,181
600,55,2,0,0,0,0,0,0,747,0,1,0,0,1,0,8
3000,15,1,0,1,4,1,0,0,647,0,1,0,0,1,0,348
2700,15,2,0,1,1,0,6,0,-62,0,0,0,0,0,0,165
2400,35,2,0,2,0,0,1,1,366,0,0,0,0,0,0,55
1200,45,7,0,0,0,2,4,0,995,1,3,0,1,3,0,28
600,45,3,1,0,2,1,1,0,732,1,0,0,1,0,0,18
3000,35,1,1,0,0,0,3,0,1098,1,3,0,1,3,0,145
2100,45,3,0,1,2,0,5,0,620,1,1,0,1,1,0,65
2400,25,2,0,1,0,1,6,0,716,2,2,0,2,2,1,504
1200,55,3,1,2,2,1,6,0,884,3,3,0,3,3,0,53
2400,25,1,1,2,0,2,5,0,917,0,3,0,0,3,0,149
600,55,3,1,1,1,0,2,0,1422,0,1,0,0,1,0,9
900,35,3,0,1,1,0,4,0,896,1,0,0,1,0,0,31
2400,45,1,0,0,3,2,6,0,866,0,0,0,0,0,0,66
3000,25,2,1,0,2,3,4,0,855,0,0,0,0,0,0,133
2400,55,3,1,0,3,0,5,0,846,3,2,0,3,2,0,100
300,45,2,1,0,0,1,0,0,599,4,2,0,4,2,0,13
2100,35,1,1,0,0,0,3,0,483,0,1,0,0,1,0,48
3000,55,1,1,1,1,2,2,0,400,0,2,0,0,2,0,75
2700,35,1,1,0,0,0,4,0,1035,1,2,0,1,2,0,109
2700,45,2,0,0,1,0,5,0,470,0,2,0,0,2,0,74
1500,25,2,0,1,1,1,5,0,833,0,2,0,0,3,0,88
2700,15,1,0,0,1,0,4,0,1014,1,2,0,1,2,0,312
2100,45,2,0,0,0,0,6,0,599,0,2,0,0,2,0,49
3000,35,1,1,0,1,0,2,0,423,1,2,0,1,2,0,136
2700,55,3,1,0,1,0,6,0,427,0,3,0,0,3,0,61
2100,25,1,0,1,0,0,1,0,1064,0,3,0,0,4,0,143
2100,15,3,1,0,0,1,1,0,374,1,0,0,1,0,0,147
300,55,3,1,1,0,1,3,0,1138,0,2,0,0,2,0,4
300,55,2,1,0,1,1,3,0,1069,1,2,0,1,2,0,6
3000,55,2,1,0,1,2,6,0,362,0,0,0,0,0,0,49
2700,35,4,0,0,2,0,6,0,510,1,3,0,1,3,0,135
2400,15,1,0,3,1,0,3,0,34,1,0,0,1,0,0,224
900,15,3,0,0,1,0,4,0,889,1,3,0,1,3,0,102
2700,35,1,0,1,4,2,2,0,1099,0,4,0,0,4,0,198
2400,15,2,1,0,1,1,1,0,533,0,2,0,0,3,0,207
1200,15,1,0,3,1,0,1,0,988,1,1,0,1,1,0,132
1800,35,1,1,5,1,0,1,0,617,0,0,0,0,0,0,61
1500,45,4,0,0,1,0,1,0,797,4,1,0,4,1,0,71
1200,45,2,0,2,0,1,0,0,1000,1,2,0,1,2,0,42
1500,15,3,0,0,0,1,1,0,560,2,4,0,2,4,0,221
900,35,1,1,2,0,0,1,0,1134,0,2,0,0,2,0,30
2700,15,2,0,1,1,0,6,0,641,1,3,0,1,3,0,348
2700,35,2,1,1,0,2,5,0,895,0,1,0,0,1,0,62
900,55,3,0,1,1,0,0,0,713,0,3,0,0,3,0,23
1800,15,2,0,1,1,3,0,0,1061,1,2,0,1,2,0,211
2100,45,1,0,0,3,2,5,0,1166,0,1,0,0,1,0,70
2700,25,2,1,0,0,0,5,0,993,0,0,0,0,0,0,73
1200,45,3,0,1,1,0,2,0,417,2,1,0,2,1,0,42
300,25,1,1,1,0,0,4,0,1260,0,0,0,0,0,0,8
1200,45,2,0,0,0,1,3,0,433,0,1,0,0,1,0,22
900,15,3,1,1,0,0,1,0,1318,1,0,0,1,0,0,64
2100,25,3,1,2,2,1,6,0,491,0,2,0,0,2,0,111
900,55,2,1,2,0,0,1,0,428,1,2,0,1,2,0,23
1800,35,2,1,1,0,1,3,0,1015,1,3,0,1,3,0,85
1800,15,1,1,1,0,0,6,0,849,1,2,0,1,2,0,178
1800,55,2,0,2,4,1,4,0,1072,1,4,0,1,3,0,87
300,55,1,1,0,0,1,0,0,556,2,3,0,2,3,0,9
2700,55,2,0,6,0,0,3,0,1368,2,0,0,2,0,0,86
2700,25,2,1,2,0,1,5,0,513,1,2,0,1,2,0,156
900,35,2,1,0,2,0,4,0,892,5,4,0,5,4,0,88
1800,55,3,1,2,0,2,3,0,977,0,2,0,0,2,0,33
1800,55,3,1,0,0,0,6,0,879,3,0,0,3,0,0,55
900,15,1,0,1,1,0,5,0,605,0,2,0,0,2,0,86
900,55,3,1,0,2,1,1,0,1044,1,2,0,1,2,0,24
900,15,1,1,0,1,0,3,0,846,2,1,0,2,1,0,98
2100,45,2,0,0,0,5,6,0,472,1,2,0,1,2,0,73
600,25,1,0,0,1,1,3,0,783,3,3,0,3,4,0,67
1200,15,2,1,0,2,0,1,0,994,2,4,0,2,4,0,199
1200,45,1,0,1,1,4,6,0,663,1,1,0,1,1,0,44
900,25,1,0,1,0,0,1,0,420,1,2,0,1,2,0,57
900,45,1,0,1,2,0,1,0,618,3,2,0,2,2,0,47
2100,45,2,1,1,1,1,4,0,902,3,1,0,3,1,0,89
1800,35,2,1,1,2,3,2,0,1121,1,0,0,1,0,0,78
600,15,2,0,2,0,1,5,0,761,2,3,0,2,3,0,88
1200,15,1,1,0,0,1,6,0,865,1,0,0,1,0,0,83
300,55,2,0,0,0,1,5,0,583,0,2,0,0,2,0,4
3000,25,2,0,1,1,0,5,0,964,2,1,0,2,1,0,207
3000,35,2,1,1,0,1,2,0,579,0,0,0,0,0,0,66
600,55,3,0,2,0,2,2,0,882,0,2,0,0,2,0,11
1800,45,2,0,1,3,1,3,0,346,2,0,0,2,0,0,78
600,15,2,1,1,0,1,1,0,919,0,1,0,0,1,0,31
1200,35,1,0,0,2,2,2,0,1127,1,0,0,1,0,0,48
1200,55,2,1,2,0,3,2,0,960,0,2,0,0,2,0,24
900,45,4,1,0,1,0,4,0,1053,0,3,0,0,3,0,21
1800,55,4,0,1,1,2,6,0,317,0,1,0,0,1,0,32
1500,35,1,0,0,0,2,1,0,582,0,1,0,0,1,0,43
2400,35,5,1,1,1,0,6,0,931,0,3,0,0,3,0,71
2100,55,1,1,0,1,0,2,0,613,0,1,0,0,1,0,37
900,45,3,1,0,3,0,1,0,1028,1,3,0,1,3,0,37
3000,55,1,0,0,0,0,3,0,938,3,1,0,3,1,0,107
2100,45,2,1,2,0,2,4,0,739,0,0,0,0,0,0,40
1200,25,4,0,1,0,1,2,0,830,0,3,0,0,3,0,56
1200,45,1,1,0,1,0,6,0,290,0,0,0,0,0,0,22
1500,25,1,1,3,1,4,3,0,719,1,2,0,1,2,0,114
2100,55,1,1,0,0,0,2,0,527,0,3,0,0,3,0,52
1200,55,1,1,0,1,1,4,0,1008,2,4,0,2,4,0,51
1800,35,1,1,2,1,0,5,0,807,0,1,0,0,1,0,57
900,25,1,0,2,1,0,2,0,906,0,0,0,0,0,0,35
3000,15,2,1,0,0,1,0,0,725,3,2,0,3,2,0,401
1500,45,2,0,0,1,1,6,0,448,0,3,0,0,3,0,50
1200,45,5,0,3,1,0,5,0,1052,0,4,0,0,4,0,42
1500,35,3,0,1,0,1,1,0,1190,1,0,0,1,0,0,48
1500,55,2,0,0,0,1,3,0,1114,1,1,0,1,0,0,28
2400,55,1,1,2,0,2,2,0,465,1,4,0,1,4,0,92
1800,35,1,1,2,0,2,6,0,564,0,3,0,0,3,0,80
1500,35,2,1,1,0,1,1,0,487,0,1,0,0,1,0,33
300,25,1,1,1,0,0,4,0,928,0,0,0,0,1,0,8
1800,35,1,0,0,1,1,2,0,900,5,0,0,5,0,0,133
300,25,1,1,1,0,1,6,0,1093,1,2,0,1,2,0,18
2100,35,2,0,1,3,1,3,0,1192,5,0,0,5,0,0,176
1800,45,3,0,0,1,2,6,0,517,2,2,0,2,2,0,74
300,25,3,1,1,0,1,0,0,1033,1,2,0,1,2,0,14
900,45,1,0,1,0,1,1,0,604,0,1,0,0,1,0,20
2700,55,3,0,1,1,0,6,0,619,3,2,0,3,2,0,107
900,35,1,0,1,0,0,4,0,1042,3,0,0,3,0,0,44
600,45,2,0,0,0,1,1,0,744,0,1,0,0,1,0,11
2700,45,3,1,1,0,1,2,0,1016,0,3,0,0,3,0,70
1800,35,2,0,1,3,1,2,0,1099,1,2,0,0,2,0,96
1200,35,4,1,2,1,1,1,0,429,2,2,0,2,2,0,57
2700,25,2,1,2,3,3,5,0,1410,0,0,0,0,0,0,153
2700,25,3,1,0,1,1,5,0,1231,0,0,0,0,0,0,94
1200,25,1,0,0,1,0,5,0,454,1,2,0,1,2,0,81
2400,25,2,1,1,0,0,1,0,958,0,2,0,0,2,0,97
600,15,1,0,0,0,1,6,0,221,0,0,0,0,0,0,28
3000,45,2,1,2,0,2,0,0,1061,0,1,0,1,0,0,69
1800,15,1,0,1,2,0,3,0,503,1,3,0,1,4,0,284
900,25,2,0,1,1,3,5,0,875,0,0,0,0,0,0,36
3000,55,1,0,0,2,1,1,0,539,1,3,0,1,3,0,120
3000,25,1,1,0,0,0,2,0,769,1,2,0,1,1,0,153
2400,35,2,0,0,0,0,2,0,305,0,0,0,0,0,0,46
600,25,2,1,1,0,1,1,0,1014,1,3,0,1,3,0,39
1800,55,3,1,1,1,1,2,0,1010,3,4,0,3,4,0,85
900,35,1,0,0,2,1,2,0,924,0,4,0,0,4,0,53
600,25,1,0,0,1,0,0,0,651,0,1,0,0,1,0,26
2700,15,4,1,1,0,1,0,0,875,0,2,0,0,1,0,140
2100,35,2,1,0,0,0,6,0,507,1,3,0,1,3,0,92
1800,55,1,1,1,2,1,4,0,501,1,3,0,1,4,0,73
2700,55,2,0,1,1,0,4,0,911,1,1,0,1,1,0,67
1200,15,3,1,1,0,1,3,0,570,0,1,0,0,0,0,62
600,35,2,1,1,0,1,5,0,1035,1,1,0,1,0,0,18
300,25,3,1,0,0,0,3,0,1238,0,3,0,0,3,0,12
1500,35,1,0,3,0,2,4,0,533,1,2,0,1,3,0,84
3000,25,1,0,1,2,1,0,0,990,0,4,0,0,4,0,264
1200,45,1,0,0,2,0,3,0,299,2,0,0,2,0,0,45
1800,45,2,1,2,1,2,5,0,921,0,2,0,0,3,0,58
2700,35,2,1,0,0,1,1,0,479,0,4,0,0,4,0,117
1800,25,2,1,0,1,0,6,0,786,0,3,0,1,3,0,112
300,45,2,0,0,1,0,3,0,347,0,0,0,0,0,0,5
600,15,2,1,2,0,0,4,0,1108,1,2,0,1,1,0,51
600,45,1,1,2,0,1,3,0,1009,5,3,0,5,3,0,42
3000,15,2,0,1,2,2,4,0,417,0,2,0,0,2,0,314
2700,25,2,1,3,2,0,4,0,984,0,2,0,0,2,0,160
900,55,2,0,0,3,0,4,0,394,1,2,0,1,2,0,31
2400,55,2,0,1,1,0,0,0,906,3,1,0,3,1,0,88
2400,45,2,0,0,0,0,0,0,637,0,4,0,0,4,0,86
1800,55,3,1,1,0,0,0,0,749,0,3,0,0,3,0,37
2700,15,3,1,0,1,1,5,0,462,0,3,0,0,3,0,231
900,15,2,1,0,1,2,5,0,1063,0,3,0,0,3,0,86
3000,25,4,1,0,0,0,0,0,905,2,1,0,2,1,0,162
2400,35,3,1,1,0,2,1,0,1044,1,3,0,1,3,0,105
2400,55,2,0,2,0,1,3,0,1173,1,0,0,1,0,0,51
600,45,1,1,0,1,0,1,0,635,2,2,0,2,2,0,25
1800,55,1,1,0,0,0,5,0,560,0,2,0,0,2,0,35
2400,55,2,1,3,1,1,4,0,786,0,1,0,0,1,0,46
3000,15,2,1,0,0,1,6,0,682,0,2,0,0,2,0,197
2400,25,2,1,1,0,1,1,0,464,0,1,0,0,1,0,74
3000,15,1,0,0,0,2,2,0,931,2,2,0,2,2,0,395
2400,15,2,1,1,2,2,1,0,639,0,1,0,0,1,0,185
3000,55,2,1,0,0,1,3,0,415,0,2,0,0,2,0,53
300,15,1,1,1,0,1,3,0,393,0,3,0,0,3,0,27
600,45,8,0,0,1,0,0,0,718,1,3,0,1,3,0,15
1800,35,1,1,0,0,1,1,0,1263,0,2,0,0,2,0,57
2700,15,2,1,2,0,2,1,0,567,1,2,0,1,2,0,268
900,35,2,0,0,1,1,3,0,957,1,2,0,1,2,0,40
2100,45,3,1,1,0,2,1,0,948,0,4,0,0,4,0,68
2400,25,3,1,7,0,2,1,0,766,1,1,0,1,1,0,149
2100,55,7,0,3,1,1,2,0,491,0,4,0,0,4,0,52
3000,55,1,1,2,0,0,0,0,869,0,2,0,0,2,0,66
1800,35,2,1,2,1,2,3,0,448,0,2,0,0,2,0,68
600,35,2,0,1,0,0,0,0,419,1,1,0,1,1,0,19
2700,15,2,0,0,1,0,5,0,1128,2,0,0,2,0,0,275
1500,15,4,0,1,0,2,1,0,326,0,0,0,0,0,0,82
2100,25,1,0,2,0,1,0,0,853,1,0,0,1,0,0,100
2100,25,5,0,1,3,0,1,0,1033,1,4,0,1,4,0,180
2700,15,1,1,1,0,1,0,0,1289,1,0,0,1,0,0,201
1200,35,1,0,0,3,0,6,0,548,1,2,0,1,3,0,74
1800,25,1,1,4,2,0,4,0,681,3,0,0,3,0,0,166
600,15,2,0,1,0,1,6,0,584,2,1,0,2,1,0,63
1500,55,7,0,1,3,1,5,0,930,2,0,0,2,0,0,52
3000,25,4,0,2,2,2,1,0,700,0,1,0,0,2,0,146
2100,45,2,1,0,1,2,5,0,947,0,3,0,0,3,0,66
900,25,1,1,1,0,1,6,0,784,1,1,0,1,1,0,44
900,15,1,0,0,0,0,1,0,483,1,3,0,1,3,0,108
900,35,3,1,0,1,1,5,0,1150,0,0,0,0,0,0,22
3000,45,2,0,1,0,1,4,1,999,1,3,0,1,3,0,119
3000,15,2,1,1,1,3,1,0,1197,1,0,0,1,0,0,272
900,45,3,0,1,2,1,6,0,528,1,2,0,1,2,0,33
3000,15,2,0,3,2,1,1,0,1035,1,2,0,1,2,0,402
1500,25,2,1,5,0,0,2,0,876,0,0,0,0,0,0,60
600,55,2,0,2,0,0,6,0,797,2,1,0,2,1,0,16
1200,45,1,0,0,0,4,1,0,543,0,3,0,0,3,0,43
3000,55,1,1,1,1,0,2,0,664,3,3,0,3,3,0,142
2100,35,1,1,0,0,0,4,0,1096,2,2,0,2,2,0,104
1200,45,1,1,3,1,0,6,0,651,1,2,0,1,2,0,47
1500,55,3,0,1,0,1,3,0,1094,0,1,0,0,1,0,20
600,15,4,1,0,0,0,2,0,982,0,3,0,0,3,0,37
1800,15,2,1,1,1,1,2,0,511,0,3,0,0,3,0,178
1500,25,1,1,2,1,0,3,0,1072,5,4,0,5,4,0,214
2400,35,7,0,2,2,0,0,0,812,0,2,0,0,2,0,78
600,55,4,0,0,2,0,0,0,437,3,2,0,3,2,0,22
1800,15,1,1,2,1,1,5,0,935,0,2,0,0,2,0,170
300,15,1,1,1,0,1,5,0,902,0,4,0,0,4,0,33
3000,45,2,1,2,2,1,6,0,522,0,2,0,0,2,0,96
900,55,2,0,0,0,2,0,0,759,0,3,0,0,4,0,25
2700,45,2,0,0,2,3,2,0,881,0,2,0,0,2,0,90
3000,15,2,1,2,0,2,2,0,795,0,1,0,0,1,0,176
1500,15,1,1,0,1,0,4,0,513,1,2,0,1,2,0,159
300,35,4,0,0,1,1,5,0,406,3,1,0,3,1,0,14
900,35,1,0,0,2,1,4,0,562,0,3,0,0,3,0,46
2700,35,1,1,0,0,0,3,0,820,1,2,0,1,2,0,109
1500,45,1,1,1,0,0,4,0,526,1,3,0,0,3,0,51
2400,35,1,1,0,0,2,4,0,387,2,0,0,2,0,0,96
600,25,2,0,0,0,1,3,0,1118,0,1,0,0,1,0,20
3000,25,1,1,3,1,1,6,0,912,0,3,0,0,3,0,210
2100,25,3,0,1,1,1,5,0,444,2,3,0,2,3,0,182
300,55,4,1,1,0,0,1,0,952,1,4,0,1,4,0,7
900,55,2,0,0,0,0,4,0,537,1,2,0,1,2,0,23
1200,35,1,0,3,1,0,0,0,669,3,3,0,3,3,0,97
2700,25,3,1,1,0,1,0,0,935,0,2,0,0,3,0,113
900,55,3,0,0,1,2,3,0,361,2,0,0,2,0,0,25
2400,35,1,0,1,0,0,5,0,607,0,4,0,0,4,0,124
1200,45,1,1,1,0,1,1,0,453,0,4,0,0,4,0,45
2700,25,2,1,0,0,2,5,0,492,0,2,0,0,2,0,109
2400,45,1,1,0,0,0,6,0,709,0,1,0,0,1,0,43
1200,25,1,1,0,1,0,2,0,358,1,0,0,1,0,0,56
2400,45,2,1,1,1,2,0,0,642,0,2,0,0,2,0,66
900,25,1,1,2,1,0,3,0,525,0,3,0,0,3,0,58
1800,55,3,1,1,3,1,0,0,985,2,2,0,2,2,0,68
600,45,1,1,0,2,2,6,0,751,0,1,0,0,1,0,16
2100,45,4,1,0,1,1,1,0,1143,2,0,0,2,0,0,71
1200,15,2,0,1,1,0,6,0,543,1,3,0,1,3,0,154
1800,25,2,1,3,0,0,6,0,619,0,0,0,0,0,0,63
1500,55,2,0,1,2,0,3,0,754,1,1,0,1,0,0,37
1500,35,1,0,1,1,0,4,0,858,1,1,0,1,1,0,65
600,15,2,0,0,2,1,6,0,1007,2,2,0,2,2,0,85
600,25,2,0,1,1,0,1,0,990,1,1,0,1,1,0,32
3000,55,2,0,0,1,0,5,0,99,0,0,0,0,0,0,46
1200,15,2,1,1,0,1,4,0,958,0,3,0,0,3,0,105
3000,35,1,0,0,1,4,5,0,558,1,4,0,1,4,0,206
600,55,3,1,1,0,1,4,0,683,2,2,0,2,2,1,51
2700,25,2,1,2,1,1,1,0,456,0,3,0,0,3,0,167
600,45,1,0,0,0,1,3,0,487,2,3,0,2,3,0,29
1500,35,1,0,0,1,1,5,0,826,1,1,0,1,1,0,64
600,15,2,0,0,2,1,1,0,397,0,4,0,0,4,0,79
1800,45,2,1,2,0,0,3,0,546,1,3,0,1,3,0,67
2400,45,1,0,1,2,1,6,0,784,0,3,0,0,3,0,102
2700,45,2,1,1,0,2,3,0,566,0,2,0,0,2,0,64
1800,45,2,1,0,1,0,3,0,469,1,2,0,1,2,0,58
2400,25,2,0,1,1,2,4,1,437,0,2,0,0,2,0,133
3000,35,1,0,5,1,2,5,0,977,0,2,0,0,2,0,154
2100,15,1,0,2,1,1,1,0,583,1,3,0,1,3,0,304
1800,45,1,0,1,0,1,3,0,1073,0,4,0,0,4,0,74
1800,25,2,0,0,0,2,5,0,883,3,1,0,3,1,0,137
3000,25,2,0,1,1,0,3,0,476,0,3,0,0,3,0,191
1500,45,2,1,1,3,1,0,0,882,1,3,0,1,3,0,70
1800,25,4,1,0,0,0,6,0,640,0,0,0,0,0,0,49
2100,45,2,1,0,0,1,2,0,723,0,1,0,0,1,0,32
900,45,1,1,1,1,0,6,0,614,2,1,0,2,1,0,33
1800,35,2,0,1,0,1,2,0,611,1,2,0,1,2,0,79
2700,45,4,1,1,1,0,1,0,906,0,3,0,0,3,0,70
1200,45,3,0,0,2,0,3,0,493,2,2,0,2,2,0,52
300,55,1,1,0,0,0,2,1,635,1,2,0,1,2,0,6
1800,55,4,1,2,1,2,1,0,1008,0,2,0,0,2,0,34
2400,35,2,0,0,0,0,2,0,1044,0,3,0,0,3,0,92
1800,35,2,1,0,1,1,1,0,500,0,4,0,0,4,0,87
300,35,1,1,1,0,0,1,0,844,0,0,0,0,0,0,5
1800,25,1,1,0,0,0,5,0,488,1,2,0,2,2,0,115
300,25,2,0,0,0,1,0,0,362,0,0,0,0,0,0,8
1800,35,1,0,0,2,1,5,0,633,0,1,0,0,1,0,68
1800,45,3,0,1,0,0,4,0,491,2,4,0,2,4,0,89
900,35,1,1,1,1,0,4,0,715,1,2,0,1,2,0,41
1800,15,1,0,0,2,2,4,0,360,1,0,0,1,0,0,170
1500,15,1,1,1,2,0,4,0,1033,1,3,0,1,3,0,210
300,55,1,0,1,0,1,3,0,475,0,3,0,0,3,0,7
600,25,1,0,1,0,0,0,0,1029,2,3,0,2,3,0,52
2400,35,5,0,2,1,0,0,0,395,0,1,0,0,1,0,67
1800,15,1,1,1,0,0,0,0,787,0,1,0,0,1,0,105
1500,35,1,0,0,2,1,5,0,1129,0,0,0,1,0,0,52
900,45,2,1,0,3,1,5,0,418,0,3,0,0,3,0,33
2400,25,1,1,0,0,2,1,0,1038,1,3,0,1,3,0,169
2400,25,1,0,0,1,0,3,0,851,0,2,0,0,2,0,133
1800,35,2,0,2,0,2,4,0,476,1,1,0,1,1,0,70
900,55,1,1,3,0,1,1,0,275,1,0,0,1,0,0,20
2700,35,1,1,0,0,1,0,0,631,1,3,0,1,3,0,132
2100,25,3,0,0,2,1,2,0,709,2,3,0,2,3,0,191
1500,55,1,0,1,1,1,5,0,1073,2,2,0,2,2,0,57
1500,45,1,0,0,0,4,5,0,754,0,2,0,0,2,0,44
1500,15,2,1,3,1,2,4,0,499,1,2,0,1,2,0,173
3000,55,4,0,3,1,0,5,0,1026,0,2,0,1,2,0,74
2700,55,3,1,1,0,1,1,1,985,0,1,0,0,1,0,37
1200,45,1,1,0,1,4,2,0,538,1,3,0,1,3,0,53
1200,25,2,0,0,0,1,4,0,659,1,2,0,1,2,0,69
2100,35,2,0,0,3,0,6,0,564,1,3,0,1,4,0,138
2400,15,1,0,0,1,1,0,0,808,1,1,0,1,1,0,240
1800,15,4,0,0,1,1,1,0,852,0,2,0,0,2,0,122
2400,15,3,1,2,2,3,5,0,989,2,3,0,2,3,0,376
2400,25,3,1,0,1,2,5,0,426,0,4,0,0,4,0,152
900,45,2,1,1,0,1,2,0,850,0,3,0,0,3,0,25
1200,25,2,1,1,2,0,1,0,1232,1,0,0,1,0,0,67
1500,25,2,1,1,0,2,4,0,701,5,0,0,5,0,0,148
2400,15,1,1,1,1,0,6,0,547,0,4,0,0,4,0,299
1800,45,1,1,2,1,0,2,0,631,0,2,0,0,2,0,55
600,35,1,1,0,1,1,0,0,725,4,3,0,4,3,0,47
2700,45,4,0,0,1,1,1,0,571,0,0,0,0,0,0,52
2100,55,3,0,0,0,1,3,0,503,3,4,0,3,4,0,97
900,15,3,1,0,3,0,3,0,942,1,2,0,2,2,0,108
2400,55,3,0,0,0,0,2,0,373,1,0,0,1,0,0,43
300,55,3,0,1,0,0,2,0,421,1,2,0,1,2,0,6
300,35,1,1,0,1,0,4,0,924,1,1,0,1,0,0,8
1500,15,2,0,1,1,0,3,0,636,1,3,0,1,3,0,194
900,15,2,1,1,1,0,0,0,1120,0,2,0,0,3,0,78
2400,15,1,0,1,0,1,2,0,969,1,3,0,1,3,0,311
1800,55,1,1,0,1,1,4,0,575,0,0,0,0,0,0,28
3000,55,1,1,1,0,1,3,0,1127,0,0,0,0,0,0,42
3000,55,1,0,1,1,1,1,0,1061,0,2,0,0,2,0,81
1200,35,3,1,1,0,1,1,0,722,4,1,0,4,1,0,72
1800,55,4,1,1,0,0,0,0,619,2,1,0,2,1,0,46
1500,35,2,1,1,0,0,6,0,616,1,1,0,1,1,0,46
3000,45,1,0,1,0,0,4,1,879,0,1,0,0,1,0,67
2400,55,2,0,0,0,1,3,0,835,1,3,0,1,3,0,74
3000,55,1,1,0,0,1,4,0,470,0,2,0,0,2,0,61
2100,25,4,0,1,0,1,0,0,765,0,2,0,0,2,0,77
1200,35,6,1,1,0,1,3,0,1074,3,1,0,3,1,0,60
2100,55,1,1,1,0,0,3,0,918,1,1,0,1,1,0,46
300,55,1,1,1,0,1,6,0,479,1,3,0,1,3,0,7
1500,55,1,1,2,1,1,1,0,931,1,2,0,1,2,0,46
1200,55,1,1,1,1,0,1,0,460,0,3,0,0,3,0,32
1800,15,3,1,1,0,0,0,0,701,2,2,0,2,2,0,186
600,15,1,0,0,1,0,2,0,982,2,3,0,2,3,0,93
300,35,2,0,1,0,0,0,0,277,0,0,0,0,0,0,5
2700,55,3,0,0,1,5,6,0,668,0,0,0,0,0,0,49
1200,55,3,0,0,1,3,2,0,685,2,1,0,2,1,0,33
1800,25,2,0,1,4,0,1,0,1209,1,2,0,1,2,0,157
300,25,2,0,1,0,1,4,0,969,0,2,0,0,2,0,14
2100,55,4,0,0,1,1,5,0,437,1,2,0,1,2,0,52
600,45,2,1,2,0,0,6,0,869,0,2,0,0,2,0,14
300,35,1,0,1,0,1,0,0,417,2,2,0,2,2,0,14
900,25,1,1,2,1,2,0,0,1076,0,2,0,0,1,0,46
900,45,2,0,1,0,0,2,0,551,0,1,0,0,1,0,17
2400,15,2,0,3,1,1,4,0,425,4,3,0,4,3,0,502
900,55,2,1,1,1,2,0,0,615,0,1,0,0,1,0,15
900,55,4,0,0,0,0,2,0,538,0,1,0,0,1,0,11
1200,45,2,1,1,0,2,4,0,419,2,2,0,2,2,0,46
300,35,2,0,1,0,0,4,0,777,0,2,0,0,2,0,8
300,45,1,1,0,1,1,5,0,1036,1,4,1,1,4,0,32
2700,35,5,1,1,0,3,5,0,346,0,0,0,0,0,0,65
2100,15,1,0,2,0,0,6,0,1116,1,2,0,1,2,0,238
2100,25,4,1,4,1,1,1,0,498,1,0,0,2,0,0,139
2700,25,2,1,1,1,0,5,0,471,0,1,0,0,1,0,98
1200,55,5,1,0,2,1,1,0,1024,0,1,0,0,1,0,21
1500,15,1,1,1,0,2,3,0,803,2,3,0,1,3,0,200
600,35,1,1,1,1,0,2,0,897,1,0,0,1,0,0,20
1500,55,1,1,0,0,0,5,0,405,4,2,0,4,3,0,68
2700,25,2,0,2,1,0,3,0,466,0,3,0,0,3,0,179
300,35,1,0,1,0,1,2,0,438,0,4,0,0,3,0,12
